-3.973053199712367478e-01,-4.877223645447724132e-01,-5.481491201728412310e-01,-2.725985670699271335e-01,-5.329422899069498065e-01,1.301648097833385809e-01,-5.076236502065836209e-01,3.543198599495097079e-01,-5.230014488454197696e-01,-7.200617596740690463e-01,5.291583419880361294e-01,4.410519306483409729e-01,-8.106338503887587921e-01,2.310000000000000142e+01
-4.066273199714892650e-01,-4.877223645447724132e-01,2.470568203646032468e-01,-2.725985670699271335e-01,-1.016688769696919348e+00,-8.027080217436314419e-03,2.106998994704985806e-01,1.222446499955246596e-01,-5.230014488454197696e-01,-6.080134997247872014e-02,1.130321017767571684e-01,1.862402406163022883e-01,-9.574756020277512547e-02,2.000000000000000000e+01
-3.472429299698806537e-01,3.706689973670705962e-01,-1.045699980509113614e+00,-2.725985670699271335e-01,7.973605395154661490e-01,3.446770209801936158e+00,6.516509892722717190e-01,-9.479063597922902096e-01,-5.230014488454197696e-01,-8.566652596122363850e-01,-2.522434109561342286e+00,3.621085506384150166e-01,-1.055937970452576646e+00,5.000000000000000000e+01
-7.798539996258681273e-02,-4.877223645447724132e-01,1.231944901030245676e+00,-2.725985670699271335e-01,4.345506796729891041e-01,-2.616163202188583337e-01,8.685704791747569375e-01,-7.185882798377584146e-01,-5.230014488454197696e-01,-3.110493998592059328e-02,-1.736417879162260425e+00,-1.277501599567741231e+00,-3.985229302815446739e-01,2.500000000000000000e+01
2.593520900465511869e-01,-4.877223645447724132e-01,1.015999070884297195e+00,-2.725985670699271335e-01,1.367490329267930127e+00,3.253430497844330693e-01,7.583327092243136169e-01,-4.722519898866010535e-01,1.661245254008562044e+00,1.530926459307036858e+00,8.065758321288887256e-01,4.072817106440949075e-01,-3.312395102640403599e-01,2.019999999999999929e+01
1.418641200433685967e-01,-4.877223645447724132e-01,1.015999070884297195e+00,-2.725985670699271335e-01,1.367490329267930127e+00,5.931788797859348650e-01,7.618887692227149788e-01,-5.692748398673636023e-01,1.661245254008562044e+00,1.530926459307036858e+00,8.065758321288887256e-01,-1.112268719546965823e+00,5.280257799595047263e-01,1.639999999999999858e+01
-3.931601299711244835e-01,-4.877223645447724132e-01,-7.978011985629136771e-02,3.668397859712446696e+00,-5.674956098919475833e-01,-6.804659702212070282e-01,-5.254039401985906022e-01,-6.771285996681133956e-02,-6.379617989956294366e-01,-7.794545796471853416e-01,6.679585175328173197e-02,3.757043606401245239e-01,4.733579999452824372e-01,2.239999999999999858e+01
-3.451214299698231458e-01,-4.877223645447724132e-01,-4.372580100978948336e-01,-2.725985670699271335e-01,-1.442174300757243510e-01,-4.781644402200726507e-01,-2.409193603264788153e-01,4.337540499337598776e-01,-6.379617989956294366e-01,-6.012760997278365771e-01,1.176465832316692106e+00,4.410519306483409729e-01,-6.157923003380690874e-01,2.039999999999999858e+01
-3.284440599693713714e-01,-4.877223645447724132e-01,-4.372580100978948336e-01,-2.725985670699271335e-01,-1.442174300757243510e-01,2.996991997842892164e-01,9.183552791523764691e-01,3.135807299575872897e-01,-6.379617989956294366e-01,-6.012760997278365771e-01,1.176465832316692106e+00,3.428112806359887021e-01,2.059667982749279619e-02,1.839999999999999858e+01
-4.092669599715608175e-01,2.945843083102599458e+00,-9.027088304124724072e-01,-2.725985670699271335e-01,-1.241285349599405174e+00,1.230001309789505948e+00,-1.453534859781355104e+00,6.282750998951910359e-01,-6.379617989956294366e-01,-9.695116395611572679e-01,3.442133418941343281e-01,4.410519306483409729e-01,-1.274609080509465642e+00,3.729999999999999716e+01
-2.957320499684852888e-01,-4.877223645447724132e-01,-4.372580100978948336e-01,-2.725985670699271335e-01,-1.442174300757243510e-01,-4.981096602201844914e-01,-1.396637949806932788e+00,3.344494299534495618e-01,-6.379617989956294366e-01,-6.012760997278365771e-01,1.176465832316692106e+00,3.308601306344859938e-01,-8.512842503993343080e-01,2.310000000000000142e+01
-4.152716499717234444e-01,-4.877223645447724132e-01,-5.933810102034114964e-01,-2.725985670699271335e-01,-7.402622098169366893e-01,1.282713679789801775e+00,-2.658117603152885811e-01,5.571598799092916110e-01,-8.678824992960485485e-01,-9.873294795530921375e-01,-3.030941484345218151e-01,3.964269906427300705e-01,-1.208727400492325854e+00,3.470000000000000284e+01
-4.113150999716162493e-01,1.229060359278913550e+00,-6.896811802684964521e-01,3.668397859712446696e+00,-9.303054697344245172e-01,7.712612197869335162e-01,-1.457090919779756577e+00,5.075788699191222664e-01,-6.379617989956294366e-01,-9.160580895853527306e-01,-3.955666484814726602e-01,4.032249006435848493e-01,-1.190504810487585274e+00,3.310000000000000142e+01
-4.149735699717153614e-01,-4.877223645447724132e-01,-1.306877710685632188e+00,-2.725985670699271335e-01,-8.352838397756805477e-01,2.070963797837699905e-01,-3.511571302769220804e-01,1.077736619806073826e+00,-7.529221491458389925e-01,-1.106115139499324718e+00,1.130321017767571684e-01,4.105710206445085109e-01,-1.043322330449294677e+00,2.869999999999999929e+01
-6.840799960659606389e-03,-4.877223645447724132e-01,1.231944901030245676e+00,3.668397859712446696e+00,2.732346478675343526e+00,-1.889587302184508877e-01,4.987405293410117624e-01,-9.742893397870591166e-01,-5.230014488454197696e-01,-3.110493998592059328e-02,-1.736417879162260425e+00,-2.945728719777495730e+00,3.317824799084503340e-01,1.559999999999999964e+01
-3.441666399697973500e-01,-4.877223645447724132e-01,-4.372580100978948336e-01,-2.725985670699271335e-01,-1.442174300757243510e-01,-2.687396202188983008e-01,5.663056193106381642e-01,3.170033899569086877e-01,-6.379617989956294366e-01,-6.012760997278365771e-01,1.176465832316692106e+00,2.559735606250701512e-01,-3.354447302651343832e-01,1.819999999999999929e+01
4.436427000515433816e-01,-4.877223645447724132e-01,1.015999070884297195e+00,-2.725985670699271335e-01,3.654440397029934950e-01,-9.511511202227249662e-01,1.042817279096425409e+00,-1.112526689759649967e+00,1.661245254008562044e+00,1.530926459307036858e+00,8.065758321288887256e-01,-4.608761894650629243e-01,1.926960140323449311e+00,1.719999999999999929e+01
-3.588529299701951336e-01,-4.877223645447724132e-01,-7.203221402892053815e-01,-2.725985670699271335e-01,-4.120056599594573710e-01,1.529179629791183714e+00,1.075742395168580723e-01,1.677850099864951205e-01,-1.781203883947910793e-01,-6.012760997278365771e-01,-4.880391485284235054e-01,3.661653706389251250e-01,-1.110605750466798769e+00,3.150000000000000000e+01
-4.036104199714075635e-01,-4.877223645447724132e-01,-6.167265102191896720e-01,-2.725985670699271335e-01,-9.216671397381751563e-01,6.914803297864861031e-01,-2.335437039384901325e+00,9.154931298382427141e-01,-7.529221491458389925e-01,-1.040783029528896897e+00,-2.568578984110463370e-01,3.150714606325008549e-01,-1.095186630462787303e+00,2.660000000000000142e+01
-4.144379599717008533e-01,3.053142003341579702e+00,-1.328764120700424156e+00,-2.725985670699271335e-01,-1.206732029614407287e+00,-1.747121402183709760e-01,-1.073036739952405672e+00,1.176518329786487627e+00,-8.678824992960485485e-01,-3.577654998380599971e-01,-1.736417879162260425e+00,4.067334906440259745e-01,-7.321365403683369744e-01,2.410000000000000142e+01
-1.332315899640833801e-01,-4.877223645447724132e-01,1.231944901030245676e+00,-2.725985670699271335e-01,4.345506796729891041e-01,1.672059397835463090e-01,9.468037391395877078e-01,-7.285234998357885683e-01,-5.230014488454197696e-01,-3.110493998592059328e-02,-1.736417879162260425e+00,-2.920250694438323857e-01,-1.868605202264789489e-01,2.230000000000000071e+01
3.564343500491810590e-01,-4.877223645447724132e-01,1.015999070884297195e+00,-2.725985670699271335e-01,1.367490329267930127e+00,4.610994978286726137e-02,5.129647593346172707e-01,-5.041967998802671103e-01,1.661245254008562044e+00,1.530926459307036858e+00,8.065758321288887256e-01,4.410519306483409729e-01,1.874034798708889837e-01,1.950000000000000000e+01
-4.120276999716355748e-01,9.286233786097685128e-01,-1.306877710685632188e+00,-2.725985670699271335e-01,-7.143472198281881624e-01,1.355371269790209166e+00,-9.770231999955679703e-01,1.078884999983711485e-01,-2.930807385450006630e-01,-1.106115139499324718e+00,-2.567664829366913745e-02,4.057467006439019475e-01,-8.022234303865707350e-01,3.610000000000000142e+01
-3.944537599711595011e-01,4.565081275582548725e-01,-7.699313203227339253e-01,-2.725985670699271335e-01,-1.068518749674415957e+00,-9.853429302229166353e-01,2.818210494385265386e-01,1.977467789627678663e+00,-2.930807385450006630e-01,-4.646725897896692437e-01,2.979770918706589056e-01,1.734119506146893364e-01,-2.145545018344741442e-02,1.760000000000000142e+01
-4.097129199715728309e-01,9.286233786097685128e-01,-1.306877710685632188e+00,-2.725985670699271335e-01,-7.143472198281881624e-01,1.617508469791679060e+00,1.182424195120622690e-01,-3.307821399146511077e-01,-2.930807385450006630e-01,-1.106115139499324718e+00,-2.567664829366913745e-02,4.410519306483409729e-01,-8.667033704033456631e-01,3.339999999999999858e+01
8.143692380260127095e+00,-4.877223645447724132e-01,1.015999070884297195e+00,-2.725985670699271335e-01,1.073787109395448525e+00,-4.667671702200087425e-01,1.117494489062854646e+00,-9.471457597924409777e-01,1.661245254008562044e+00,1.530926459307036858e+00,8.065758321288887256e-01,-3.730338199876148675e+00,1.116755670112667964e+00,8.800000000000000711e+00
9.296548300647088370e-01,-4.877223645447724132e-01,1.015999070884297195e+00,-2.725985670699271335e-01,1.255192039316687103e+00,-1.778877810227366352e+00,1.010812769110812859e+00,-9.626427997893683974e-01,1.661245254008562044e+00,1.530926459307036858e+00,8.065758321288887256e-01,4.410519306483409729e-01,1.826035010297192729e+00,9.699999999999999289e+00
-3.175380996133446432e-02,-4.877223645447724132e-01,1.231944901030245676e+00,3.668397859712446696e+00,2.732346478675343526e+00,-1.256028080224434573e+00,1.117494489062854646e+00,-1.175798319747104692e+00,-5.230014488454197696e-01,-3.110493998592059328e-02,-1.736417879162260425e+00,4.410519306483409729e-01,1.985833120338765356e+00,1.340000000000000036e+01
-4.107783199716016909e-01,-4.877223645447724132e-01,-1.266023100658020262e+00,-2.725985670699271335e-01,-5.761339398881969442e-01,2.109015709794435089e+00,5.236329293298214171e-01,-5.010593598808891214e-01,-7.529221491458389925e-01,-1.278354349421361835e+00,-3.030941484345218151e-01,4.263596906464937053e-01,-7.139139403635962333e-01,3.979999999999999716e+01
-3.917046599710850008e-01,-4.877223645447724132e-01,-7.978011985629136771e-02,-2.725985670699271335e-01,-5.674956098919475833e-01,5.893187978293916440e-02,-5.716326801778087718e-01,2.661388899669939190e-01,-6.379617989956294366e-01,-7.794545796471853416e-01,6.679585175328173197e-02,4.187942906455424663e-01,-2.359213402392425218e-01,2.439999999999999858e+01
-3.813906099708056496e-01,-4.877223645447724132e-01,-1.804575599243347928e-01,-2.725985670699271335e-01,-9.238745009822760257e-02,-5.280275002203522750e-01,5.200768793314199945e-01,9.676486000057668568e-02,-6.379617989956294366e-01,-6.190939497197713859e-01,-2.567664829366913745e-02,3.730729106397936423e-01,7.957577000291573555e-01,1.780000000000000071e+01
-2.620920299675739695e-01,-4.877223645447724132e-01,1.231944901030245676e+00,-2.725985670699271335e-01,4.345506796729891041e-01,-3.114793802191379024e-01,1.117494489062854646e+00,-9.686799897881713806e-01,-5.230014488454197696e-01,-3.110493998592059328e-02,-1.736417879162260425e+00,-3.052511941095270576e-02,-8.723103204048043846e-01,2.430000000000000071e+01
-3.799723999707672051e-01,-4.877223645447724132e-01,-7.203221402892053815e-01,-2.725985670699271335e-01,-4.120056599594573710e-01,-2.829862002189781900e-01,-2.515875303216830172e-01,-6.804561996674536595e-02,-1.781203883947910793e-01,-6.012760997278365771e-01,-4.880391485284235054e-01,2.201201106205621927e-01,-2.485369802425245744e-01,2.400000000000000000e+01
1.156044650070841229e+00,-4.877223645447724132e-01,1.015999070884297195e+00,-2.725985670699271335e-01,6.591472595754749308e-01,-3.450002440236737300e+00,1.117494489062854646e+00,-1.085953549764918646e+00,1.661245254008562044e+00,1.530926459307036858e+00,8.065758321288887256e-01,-2.469765919717650693e+00,9.488878984682051765e-02,2.310000000000000142e+01
-2.843456099681768712e-01,-4.877223645447724132e-01,-4.372580100978948336e-01,-2.725985670699271335e-01,-1.442174300757243510e-01,-8.314797902220538717e-01,9.396916291427848122e-01,-3.728169979497964002e-03,-6.379617989956294366e-01,-6.012760997278365771e-01,1.176465832316692106e+00,2.298095059577487734e-02,7.985611800298867413e-01,1.309999999999999964e+01
8.725421400631616642e-01,-4.877223645447724132e-01,1.015999070884297195e+00,-2.725985670699271335e-01,1.410681979249177154e+00,1.800278697836182051e-01,1.117494489062854646e+00,-9.203824797977475658e-01,1.661245254008562044e+00,1.530926459307036858e+00,8.065758321288887256e-01,-4.158126694593968220e-01,3.317824799084503340e-01,1.669999999999999929e+01
-4.067076599714914975e-01,-4.877223645447724132e-01,-1.644075399134873050e-01,-2.725985670699271335e-01,-6.647246010947924222e-02,6.131240997860467612e-01,4.631799593569977391e-01,-5.312452998749040978e-01,-4.080410886952102190e-01,1.411342599361165573e-01,-3.030941484345218151e-01,4.266886206465350662e-01,-3.494621102687811010e-01,2.280000000000000071e+01
-4.011396099713406271e-01,-4.877223645447724132e-01,-3.759760900564770858e-01,-2.725985670699271335e-01,-2.997073700082144576e-01,6.302200097861426764e-01,4.027269893841740056e-01,-4.835657798843577826e-01,-5.230014488454197696e-01,-1.439513099348414815e-01,1.130229582293216684e+00,4.175882106453908116e-01,-4.531907102957669631e-01,2.750000000000000000e+01
-1.426525699643385880e-01,-4.877223645447724132e-01,1.231944901030245676e+00,-2.725985670699271335e-01,2.732346478675343526e+00,-1.935590270228245036e+00,9.645840291315946891e-01,-1.109626939760224973e+00,-5.230014488454197696e-01,-3.110493998592059328e-02,-1.736417879162260425e+00,3.841469106411860568e-01,2.365704080437591728e+00,1.459999999999999964e+01
8.810420900633919583e-01,-4.877223645447724132e-01,1.015999070884297195e+00,-2.725985670699271335e-01,1.600725239166665315e+00,4.906034597853597412e-01,9.254673991491793039e-01,-7.940293598228003180e-01,1.661245254008562044e+00,1.530926459307036858e+00,8.065758321288887256e-01,-2.706267129747387035e+00,1.488216190209306289e+00,1.340000000000000036e+01
4.393601200514274385e-01,-4.877223645447724132e-01,1.015999070884297195e+00,-2.725985670699271335e-01,1.073787109395448525e+00,-1.305477202181233587e-01,3.387179594129488547e-01,-8.839216698049767729e-01,1.661245254008562044e+00,1.530926459307036858e+00,8.065758321288887256e-01,-2.850119519765474063e+00,1.242912070145488546e+00,1.100000000000000000e+01
-3.877527699709780173e-01,-4.877223645447724132e-01,-3.759760900564770858e-01,-2.725985670699271335e-01,-2.997073700082144576e-01,-7.926001021783575518e-02,8.045614492035317866e-01,-5.941841798624247772e-01,-5.230014488454197696e-01,-1.439513099348414815e-01,1.130229582293216684e+00,3.788840206405242883e-01,4.060745899277781179e-01,1.939999999999999858e+01
-3.922635599711001841e-01,4.877223665012947462e-02,-4.766535401245205472e-01,-2.725985670699271335e-01,-2.651540500232166253e-01,1.315894697833465687e-01,9.147992291539750465e-01,1.212979139779258420e+00,-5.230014488454197696e-01,-5.775189697385900711e-01,-1.505236629044883090e+00,3.930280406423027340e-01,1.092926120106468391e+00,1.500000000000000000e+01
-3.817329399708149218e-01,-4.877223645447724132e-01,-7.203221402892053815e-01,-2.725985670699271335e-01,-4.379206499482057313e-01,2.822769709798437443e+00,3.458300794097516340e-01,-4.281377398953478131e-01,-1.781203883947910793e-01,-6.012760997278365771e-01,-4.880391485284235054e-01,3.111242906320045853e-01,-1.193308280488314610e+00,4.479999999999999716e+01
-4.088768999715501895e-01,4.565081275582548725e-01,-7.699313203227339253e-01,-2.725985670699271335e-01,-1.068518749674415957e+00,9.578914997879800497e-01,-2.196750809447247210e+00,2.429924129537967659e+00,-2.930807385450006630e-01,-4.646725897896692437e-01,2.979770918706589056e-01,3.225272206334383052e-01,-1.278814290510559504e+00,2.960000000000000142e+01
5.121767700533998990e-01,-4.877223645447724132e-01,1.015999070884297195e+00,-2.725985670699271335e-01,1.255192039316687103e+00,-1.089343010223499553e+00,1.117494489062854646e+00,-1.075257749767039472e+00,1.661245254008562044e+00,1.530926459307036858e+00,8.065758321288887256e-01,4.410519306483409729e-01,1.669040370256349215e+00,1.230000000000000071e+01
-3.961094999712043707e-01,-4.877223645447724132e-01,-5.481491201728412310e-01,-2.725985670699271335e-01,-5.329422899069498065e-01,2.085210397837779783e-01,-1.915822299573536780e+00,7.705055398669902189e-01,-5.230014488454197696e-01,-7.200617596740690463e-01,5.291583419880361294e-01,4.057467006439019475e-01,-1.061544930454035196e+00,2.460000000000000142e+01
1.429929420078260405e+00,-4.877223645447724132e-01,1.015999070884297195e+00,-2.725985670699271335e-01,1.004680469425452971e+00,3.709321297846887022e-01,1.085489969077242156e+00,-1.081865379765729385e+00,1.661245254008562044e+00,1.530926459307036858e+00,8.065758321288887256e-01,4.410519306483409729e-01,1.181235610129443003e+00,1.090000000000000036e+01
-4.136601599716797639e-01,5.852668378450313069e-01,-9.158406704213476468e-01,-2.725985670699271335e-01,-1.111710399655663206e+00,6.302200097861426764e-01,-1.247283539874074032e+00,7.632799298684229683e-01,-6.379617989956294366e-01,-7.556974496579388356e-01,2.517408418471834830e-01,4.410519306483409729e-01,-1.032108430446377234e+00,2.800000000000000000e+01
-4.152320599717223559e-01,2.731245242624638525e+00,-1.194527520609699689e+00,-2.725985670699271335e-01,-1.094433739663164262e+00,4.421650597850881326e-01,-1.663342239687037649e+00,7.634700798683852208e-01,-7.529221491458389925e-01,-9.279366595799759532e-01,-7.191289831714459124e-02,4.271272006465901550e-01,-1.168077000481750449e+00,3.080000000000000071e+01
-1.001120499631861921e-01,-4.877223645447724132e-01,1.231944901030245676e+00,-2.725985670699271335e-01,2.732346478675343526e+00,-9.796443002228847341e-01,9.361355691443834504e-01,-1.078775479766342027e+00,-5.230014488454197696e-01,-3.110493998592059328e-02,-1.736417879162260425e+00,-5.289240941376505134e-02,1.233099910142935629e+00,1.540000000000000036e+01
-3.805569199707830585e-01,-4.877223645447724132e-01,1.568995491258043273e+00,-2.725985670699271335e-01,5.986789496017287382e-01,2.085210397837779783e-01,1.074821799082037899e+00,-9.424396097933741556e-01,-6.379617989956294366e-01,1.708306799226746719e-01,1.268938332363642951e+00,4.410519306483409729e-01,3.836467799219432928e-01,1.800000000000000000e+01
-3.926140399711096629e-01,3.706689973670705962e-01,-6.094310402142589789e-01,3.668397859712446696e+00,-7.834538597981838270e-01,2.003590969793843435e+00,-5.965250801666185376e-01,2.716531699659005539e-01,-7.529221491458389925e-01,-1.100175859502013020e+00,6.679585175328173197e-02,3.738404206398902030e-01,-8.512842503993343080e-01,3.520000000000000284e+01
5.307206300539022426e-01,-4.877223645447724132e-01,1.015999070884297195e+00,-2.725985670699271335e-01,1.255192039316687103e+00,-1.274548640224538065e+00,1.078377859080439372e+00,-9.825607697854190636e-01,1.661245254008562044e+00,1.530926459307036858e+00,8.065758321288887256e-01,4.410519306483409729e-01,1.148995640121055484e+00,1.150000000000000000e+01
-3.985150999712695485e-01,-4.877223645447724132e-01,-3.759760900564770858e-01,-2.725985670699271335e-01,-2.997073700082144576e-01,-6.391508702209753867e-01,8.294538491923416634e-01,-7.530050098309344353e-01,-5.230014488454197696e-01,-1.439513099348414815e-01,1.130229582293216684e+00,4.275657706466453600e-01,8.420150500411915928e-01,1.950000000000000000e+01
-3.935210899711342747e-01,4.565081275582548725e-01,-7.699313203227339253e-01,-2.725985670699271335e-01,-1.068518749674415957e+00,2.184936497838339264e-01,-2.122073609480817691e+00,1.712116729680291494e+00,-2.930807385450006630e-01,-4.646725897896692437e-01,2.979770918706589056e-01,2.236287106210033404e-01,-1.270403860508371618e+00,2.480000000000000071e+01
-3.903842599710492522e-01,-4.877223645447724132e-01,-5.481491201728412310e-01,-2.725985670699271335e-01,-5.329422899069498065e-01,-2.872601802190021258e-01,-8.845657100371315806e-01,7.705055398669902189e-01,-5.230014488454197696e-01,-7.200617596740690463e-01,5.291583419880361294e-01,4.410519306483409729e-01,1.919493982712812408e-02,2.219999999999999929e+01
-4.054873899714583896e-01,-4.877223645447724132e-01,2.422565161834933090e+00,-2.725985670699271335e-01,4.691039996579869364e-01,-4.297260502198010368e-01,5.307450493266242519e-01,-8.010648298214052554e-01,-6.379617989956294366e-01,1.798194189186059999e+00,7.603395921054132423e-01,4.410519306483409729e-01,9.769225984754986714e-02,2.010000000000000142e+01
-4.008834499713336830e-01,-4.877223645447724132e-01,2.422565161834933090e+00,-2.725985670699271335e-01,4.691039996579869364e-01,-1.183370490224026961e+00,8.579023091795526801e-01,-9.384465097941658840e-01,-6.379617989956294366e-01,1.798194189186059999e+00,7.603395921054132423e-01,4.212064406458457255e-01,7.579107800193112254e-01,1.519999999999999929e+01
-4.167015099717621962e-01,3.375038764058520879e+00,-1.448409780781287459e+00,3.668397859712446696e+00,-1.327668649561899450e+00,2.334111779795697394e+00,-1.556660519734995862e+00,9.935012098227755661e-01,-9.828428594462581547e-01,-1.248657929434803693e+00,-2.245016619420489690e+00,4.259211206464385002e-01,-1.330678590524052574e+00,5.000000000000000000e+01
-3.774247399706981976e-01,-4.877223645447724132e-01,1.568995491258043273e+00,-2.725985670699271335e-01,5.986789496017287382e-01,2.412881897839617429e-01,1.060597569088432390e+00,-9.247083397968898222e-01,-6.379617989956294366e-01,1.708306799226746719e-01,1.268938332363642951e+00,4.101324406444533111e-01,2.715077498927693789e-01,1.710000000000000142e+01
-4.051462299714491677e-01,-4.877223645447724132e-01,4.017207304691337577e-01,3.668397859712446696e+00,-4.055747012073087493e-02,1.258908397833146398e-01,8.472341391843485336e-01,-2.052371499395436172e-01,-5.230014488454197696e-01,-7.853938696444969780e-01,-9.504016387631778473e-01,4.064045606439846692e-01,-3.018030202563821707e-01,2.300000000000000000e+01
1.330840930075576356e+00,-4.877223645447724132e-01,1.015999070884297195e+00,-2.725985670699271335e-01,5.122956496392341297e-01,-1.397069290225225302e+00,1.021480939106016894e+00,-8.054382198205382037e-01,1.661245254008562044e+00,1.530926459307036858e+00,8.065758321288887256e-01,-7.887793941703234724e-02,1.718101200269112949e+00,1.200000000000000000e+01
-4.056888299714638269e-01,-4.877223645447724132e-01,1.157384102758509531e-01,-2.725985670699271335e-01,1.581241197930065567e-01,7.256721397866778833e-01,7.369963692339052130e-01,-6.684368398477023021e-01,-9.828428594462581547e-01,-8.032117196364317868e-01,1.176465832316692106e+00,4.032249006435848493e-01,-8.653016304029811367e-01,2.200000000000000000e+01
-3.965170299712154067e-01,-4.877223645447724132e-01,-6.167265102191896720e-01,-2.725985670699271335e-01,-9.216671397381751563e-01,-7.103838102213747563e-01,-1.254395659870876756e+00,6.205265798967274371e-01,-7.529221491458389925e-01,-1.040783029528896897e+00,-2.568578984110463370e-01,4.410519306483409729e-01,2.098312898767237533e-01,2.000000000000000000e+01
-4.020280299713646643e-01,-4.877223645447724132e-01,4.060980104720921524e-01,-2.725985670699271335e-01,-1.016688769696919348e+00,-7.046851702213428048e-01,-3.760495302657319017e-01,1.200286779781775115e+00,-6.379617989956294366e-01,-7.081831896794458236e-01,-1.135346638857079871e+00,4.410519306483409729e-01,4.467249799383536391e-01,2.030000000000000071e+01
1.217581980072508507e+00,-4.877223645447724132e-01,1.015999070884297195e+00,-2.725985670699271335e-01,3.654440397029934950e-01,5.304938997855833671e-01,1.117494489062854646e+00,-1.077919809766511694e+00,1.661245254008562044e+00,1.530926459307036858e+00,8.065758321288887256e-01,-3.526401139850506627e+00,1.200859940134548109e+00,1.719999999999999929e+01
-4.117191399716271794e-01,-4.877223645447724132e-01,-1.266023100658020262e+00,-2.725985670699271335e-01,-5.761339398881969442e-01,9.906586497881637587e-01,-3.618253002721263378e-01,-4.592268798891835924e-01,-7.529221491458389925e-01,-1.278354349421361835e+00,-3.030941484345218151e-01,4.410519306483409729e-01,-1.067151880455493806e+00,3.720000000000000284e+01
7.490092630242422445e+00,-4.877223645447724132e-01,1.015999070884297195e+00,-2.725985670699271335e-01,1.194723729342940910e+00,-8.571236502221977194e-01,1.117494489062854646e+00,-1.126454999756888231e+00,1.661245254008562044e+00,1.530926459307036858e+00,8.065758321288887256e-01,3.102471406318942360e-01,1.447565800198730823e+00,5.000000000000000000e+00
